
gideštaₓ	𒃻𒑛𒋡
gidim	𒄇
gidim₂	𒈦𒌋
gidim₃	𒁍
gidim₄	𒌜
gidim₇	𒄞
gidirₓ	𒉺
gidi₃	𒁍
gidi₆	𒌓𒃶
gidlam	𒊩𒍑𒁮
gidlam₂	𒍑𒁮
gidlam₃	𒍑𒊩𒁮
gidlam₄	𒊩𒍑
gidri	𒉺
gidru	𒉺
gid₂	𒁍
gid₃	𒊓
gid₄	𒃰
gid₆	𒋺
gidₓ	𒁺𒁺
gig	𒈪𒉭
gigam	𒈓
giggi	𒈪
gigi	𒄆
gigir	𒇀
gigira	𒇀
gigira₂	𒇥
gigirum	𒃵𒃵
gigir₂	𒇥
gigir₃	𒇕
gigir₄	𒇯𒁺
gigi₂	𒈪
gigri	𒁼𒁼
gigri₂	𒁽𒁽
giguru	𒌋
giguru₂	𒈦𒌋
giguru₃	𒆂
gig₂	𒈪
gig₃	𒄃
gig₄	𒂆
gikki	𒈪
gil	𒄃
gilgames	𒄑𒂆𒈦
gilgames₃	𒄑𒉈𒂵𒈩
gilgameš	𒄑𒂆𒈦
gilgameš₂	𒄑𒉋𒂵𒈨𒌋𒌋𒌋
gilgameš₃	𒄑𒉈𒂵𒈩
gili	𒄃
gilib₃	𒅲
gilib₄	𒅽
gilibₓ	𒄃
gilili	𒉾
gilim	𒄃
gilim₂	𒉾
gilin	𒉾
gili₂	𒆸
gili₃	𒅲
gillim	𒄃
gilugu	𒇉
gil₂	𒆸
gil₃	𒅍
gil₄	𒉋
gim	𒁶
gimi	𒁶
gim₂	𒂆
gim₃	𒊩𒆳
gim₄	𒁽
gim₅	𒁼
gim₆	𒁺
gim₇	𒁍
gin	𒁺
gina	𒌉𒁹
ginan	𒌉𒁹
gina₂	𒂆
gina₃	𒆳
ginaₓ	𒁺
gingam	𒈓
gingira	𒆩
ginna	𒌉𒁹
gin₂	𒂆
gin₃	𒆳
gin₄	𒍤𒆸
gin₅	𒊩𒆳
gin₆	𒄀
gin₇	𒁶
gin₈	𒄯
ginₓ	𒍤𒀀
gip₂	𒄒
gir	𒄫
gira	𒌋𒈦𒆏
giraba	𒀊
girabaₓ	𒀊𒄫
girah	𒋗𒁶
girak	𒆸
gira₂	𒄑𒁇
gira₃	𒉈𒄀
girenₓ	𒆸
gireš	𒄵
gireš₂	𒄨
giri	𒄫
giriak	𒆸
girid	𒆟
girid₂	𒄌
girim	𒆸
girima₃	𒀀𒄩𒋻𒁺
girimma₃	𒀀𒄩𒋻𒁺
girim₂	𒁽
girim₃	𒀀𒄩𒋻𒁺
girin	𒆸
girin₂	𒀀𒄩𒋻𒁺
giriš	𒄵
giriš₂	𒄨
giriš₃	𒀵
girišₓ	𒄴
giri₁₁	𒆟
giri₁₃	𒋃
giri₁₆	𒄌
giri₁₆⁻	𒄌
giri₁₇	𒅗
giri₁₉	𒋗𒇽
giri₂	𒄈
giri₂₀	𒋗𒀭
giri₂₁	𒋗𒈗
giri₃	𒄊
giri₅	𒁽
giri₆	𒁼
giri₈	𒆸
giriₓ	𒔼
girra	𒉈𒄀
girriₓ	𒄒
girum	𒃵
giru₃	𒄊
girza	𒉺𒈗
gir⁻	𒄫
gir₁₀	𒉈
gir₁₁	𒆟
gir₁₂	𒅔
gir₁₃	𒋃
gir₁₄	𒄩
gir₁₅	𒂠
gir₁₆	𒄌
gir₁₇	𒅗
gir₁₈	𒉈𒄀
gir₂	𒄈
gir₂@g	𒄉
gir₃	𒄊
gir₃.arad	𒄊𒀴
gir₃.bar	𒄊𒁇
gir₃.ga₂×pa.a.an	𒄊𒃢𒀀𒀭
gir₃.za@t	𒄊𒍞
gir₃.šu.ig	𒄊𒋗𒅅
gir₃×(a.igi)	𒄋
gir₃×(lu.igi)	𒄎
gir₃×gan₂@t	𒄌
gir₃×igi	𒄍
gir₃×pa	𒄏
gir₄	𒌋𒀜
gir₅	𒁽
gir₅⁻	𒁽
gir₆	𒁼
gir₇	𒁺
gir₈	𒆸
gir₉	𒀚
girₓ	𒌋𒂙
gis	𒄑
gisal	𒄐
gisal.pad.si.a	𒄐𒉻𒋛𒀀
gisbun	𒆠𒀸𒀸
giskim	𒅆𒁾
gissu	𒄑𒈪
git	𒆤
gitag	𒄂
gitlam	𒊩𒍑𒁮
gitlam₂	𒍑𒁮
gitlam₃	𒍑𒊩𒁮
gitlam₄	𒊩𒍑
git₂	𒁍
giz	𒄑
gizal	𒄐
gizal₂	𒄑𒌆𒉿𒉢𒋡
gizbun	𒆠𒁉𒃻
gizkim	𒅆𒁾
gizzal	𒄑𒌆𒉿𒉢𒋡
gizzal₂	𒄑𒌆𒉿𒉢𒋡
gizzalₓ	𒄑𒌆𒉿𒉢𒋡
gizzu	𒄑𒈪
gi×tak₄	𒄂
giŋ₄	𒂆
giš	𒄑
giš%giš	𒄒
giš%giš.za	𒄒𒍝
giš&giš	𒄒
giš&giš&giš	𒄑𒄑𒄑
giš.bad	𒄑𒁁
giš.bar	𒄑𒁇
giš.din	𒄑𒁷
giš.dun₃@g.maš	𒄑𒂆𒈦
giš.gar.umbin	𒄑𒃻𒌢
giš.ka.kad₄	𒄑𒅗𒆒
giš.ka.kad₅	𒄑𒅗𒆓
giš.ki.bi	𒄑𒆠𒁉
giš.ku	𒄑𒆪
giš.kul	𒄑𒆰
giš.kušu₂	𒄑𒆵
giš.lu₂	𒄑𒇽
giš.ma₂.ra	𒄑𒈣𒊏
giš.mi	𒄑𒈪
giš.ne	𒄑𒉈
giš.ne.ga.mes	𒄑𒉈𒂵𒈩
giš.ne@s	𒄑𒉋
giš.ne@s.ga.me.u.u.u	𒄑𒉋𒂵𒈨𒌋𒌋𒌋
giš.ni	𒄑𒉌
giš.nu₁₁	𒄑𒉢
giš.pi.tug₂	𒄑𒉿𒌆
giš.ru	𒄑𒊒
giš.sal.kur	𒄑𒊩𒆳
giš.tar	𒄑𒋻
giš.tug₂.pi	𒄑𒌆𒉿
giš.tug₂.pi.nu₁₁.sila₃	𒄑𒌆𒉿𒉢𒋡
giš.tug₂.pi.te.a	𒄑𒌆𒉿𒋼𒀀
giš.tug₂.pi.te.a.du	𒄑𒌆𒉿𒋼𒀀𒁺
giš.tug₂.pi.šir@t.nun	𒄑𒌆𒉿𒋔𒉣
giš.tug₂.te.a	𒄑𒌆𒋼𒀀
giš.tug₂.te.a.du	𒄑𒌆𒋼𒀀𒁺
giš.šu.lu₂	𒄑𒋗𒇽
giš@t	𒄕
giša	𒄑
gišal	𒄐
gišbar	𒀣
gišbun	𒆠𒁉𒃻
gišdu	𒉿
gišdu₂	𒄑𒌆𒉿
gišdu₃	𒄑𒉿𒌆
gišgal	𒍇
gišgal×igi	𒍂
gišgal×urudu	𒍎
gišha	𒂷𒄑
gišhar	𒄓
gišhur	𒆒
gišimmar	𒊷
giškad	𒆒
giškadₓ	𒌈
giškim	𒅆𒁾
gišmaš	𒀣
gišnimbar	𒊷
gišnu	𒉢
gišnu₂	𒉢𒅕
gištae	𒍟
gištaʾe	𒍟
gištaʾe₂	𒍝𒆳
gištaʾi	𒍟
gištaʾi₂	𒍝𒆳
gištu	𒉿
gištug	𒉿
gištug₂	𒄑𒌆𒉿
gištug₃	𒄑𒉿𒌆
gištunuₓ	𒉿
gišturu	𒉺
gištu₂	𒄑𒌆𒉿
gištu₃	𒄑𒉿𒌆
gišzal	𒄑𒌆𒉿𒉢𒋡
giš×bad	𒄓
giš×tak₄	𒄔
giššir	𒂙
giš₂	𒐕
giš₃	𒍑
gišₓ	𒌋𒌋
giṣ	𒄑
giṭ₂	𒁍
gi₁₀	𒉋
gi₁₁	𒂆
gi₁₂	𒊩𒆳
gi₁₆	𒄃
gi₁₇	𒈪𒉭
gi₁₈	𒁶
gi₂	𒆤
gi₂₅	𒂂
gi₂₇	𒁍
gi₃	𒐕
gi₄	𒄄
gi₄%gi₄	𒄆
gi₄&gi₄	𒄅
gi₅	𒆠
gi₆	𒈪
gi₇	𒂠
gi₈	𒅆
gi₉	𒉈
gu	𒄖
gu%gu	𒄗
gu%gu.gu%gu	𒄗𒄗
gu&gu	𒄖𒄖
guana	𒍚𒆜
gub	𒁺
guba	𒁺
gubalag	𒂯
gubalaga	𒂯
gublaga	𒂯
gubu	𒁺
gubu₃	𒆏
gub₂	𒇷
gub₃	𒆏
gub₄	𒉌
gub₅	𒆤
gud	𒄞
gud&gud	𒄞𒄞
gud&gud.lugal	𒄡
gud.an.na	𒄞𒀭𒈾
gud.giš×kid₂	𒓙
guda₂	𒄴𒈨
guda₃	𒊥
guddaₓ	𒄴𒈨
gudedde	𒆊
gudibdim	𒄯
gudibir	𒋺
gudibir₂	𒆴
gudiddi	𒅝
gudma	𒄞
gudu	𒄞
gudug	𒄴𒈨
gudug₂	𒋨𒈨
gudu₁₀	𒁆
gudu₁₁	𒋨𒈨
gudu₂	𒊥
gudu₄	𒄴𒈨
gudu₅	𒊳
guduₓ	𒄴
gud×(a.kur)	𒄟
gud×kur	𒄠
gud₁₀	𒁆
gud₂	𒊥
gud₃	𒌑𒆠𒋧𒂵
gud₄	𒋻
gud₅	𒃴
gud₆	𒈝
gud₇	𒆪
gud₈	𒆸
gud₉	𒋃
gudₓ	𒋺
gueriši	𒄜
gug	𒍝𒄢
gugarid	𒄞
guggal	𒇻𒄾
guggim	𒈮
gugim	𒈮
gugina	𒃻𒈖
gugru	𒃸𒃸
gugumu	𒈝𒈝
gugu₂	𒂭
gug₂	𒈖
gug₃	𒃻𒈖
gug₄	𒍤𒆸
gug₅	𒈙
gug₆	𒅗𒆕
gugₓ	𒍤𒆸
guhšu	𒋟
guhšu₂	𒈞𒋙
gukim	𒈮
gukin	𒇐
gukin₂	𒄳
gukiri	𒅿
gukkal	𒇻𒄾
gukri	𒅩
gul	𒄢
gulla	𒋼𒇲
gulu	𒄢
gul₂	𒆰
gul₃	𒋼
gum	𒄣
gumgum	𒈞
gumgumšu	𒈞𒋙
gumle	𒂫
gumu	𒈝
gum×še	𒄤
gum₂	𒈝
gum₂-gum₂	𒈞
gum₂-gum₂-kaš₄	𒈞𒁽
gum₂-gum₂-šu₂	𒈞𒋙
gum₃	𒉈
gum₄	𒃵
gumₓ	𒄖
gun	𒄘𒌦
guna₄	𒀕
gunin₂	𒆹
guninₓ	𒇅
gunni	𒆠𒉈
gunniₓ	𒆠𒉈
gunu₃	𒁯
gunu₄	𒀕
gunuₓ	𒋜
gun₂	𒄘
gun₃	𒁯
gun₄	𒀕
gun₅	𒈝
gunₓ	𒀭𒄷𒈪𒅎
gup	𒁺
gup₂	𒇷
gup₅	𒆤
guq	𒍝𒄢
gur	𒄥
gura	𒄥
gura₈	𒋽
gurdub	𒃍
gurdub₂	𒃎
gurin	𒄧
gurinₓ	𒋲
gurmedub	𒔮
gurmi	𒔬
guru	𒄥
gurud	𒉩𒆠
guruda	𒉩𒆠
gurud₂	𒈈
gurum	𒃵
gurum₂	𒅆𒂟
gurumₓ	𒅆𒃻
gurun	𒄧
gurun₂	𒁁𒅆𒁁
gurun₃	𒆸
gurun₄	𒇫
gurun₇	𒂁
gurun₈	𒁷
gurunₓ	𒋲
gurusa	𒆯
guruš	𒄨
gurušda	𒆯
gurušta	𒆯
gurušti	𒆯
guruštiₓ	𒁲
guruš₂	𒆯
guruš₃	𒍀
guruš₄	𒋳
gurušₓ	𒍑
guru₁₂	𒌋
guru₁₇	𒄕
guru₁₉	𒉩𒆠
guru₂	𒃵
guru₂₀	𒄧
guru₂₁	𒂊𒌈
guru₂₂	𒇫
guru₃	𒅍
guru₅	𒍀
guru₆	𒃸
guru₇	𒄦
guru₈	𒋽
guruₓ	𒅆𒂟
gur₁₀	𒆥
gur₁₁	𒂵
gur₁₂	𒉽
gur₁₃	𒉌
gur₁₄	𒄯
gur₁₅	𒌴
gur₁₆	𒆳
gur₁₇	𒄕
gur₁₈	𒅗
gur₁₉	𒉩𒆠
gur₂	𒃵
gur₂₁	𒂊𒌈
gur₂₂	𒇉
gur₂₃	𒔦
gur₃	𒅍
gur₄	𒆸
gur₅	𒍀
gur₆	𒃸
gur₇	𒄦
gur₇&gur₇×an	𒄦𒄦𒀭
gur₈	𒋽
gur₉	𒉒
gurₓ	𒊺𒊺𒆥
gutir	𒁏
guz	𒈝
guza	𒆪𒃻
guziₓ	𒆌
guzza	𒆪𒃻
guz₂	𒁍
guz₃	𒆪
guš	𒋢
guškin	𒆬𒄀
gušur	𒃡
gušur₂	𒊐𒃲
gu₁₀	𒈬
gu₁₁	𒂵
gu₁₃	𒄯
gu₁₄	𒆠
gu₁₅	𒈝
gu₁₆	𒆍
gu₂	𒄘
gu₂.gar₃	𒄘𒃼
gu₂.nunuz	𒄘𒉭
gu₂.un	𒄘𒌦
gu₂@g	𒄝
gu₂×(sal.tug₂)	𒄜
gu₂×kak	𒄙
gu₂×kak.giš%giš	𒄙𒄒
gu₂×kak×igi@g	𒄚
gu₂×nun	𒄛
gu₃	𒅗
gu₄	𒄞
gu₅	𒆪
gu₆	𒅘
gu₇	𒅥
gu₇⁻	𒅥
gu₈	𒄣
gu₉	𒆰
guₓ	𒍀
ha	𒄩
ha.a	𒄩𒀀
ha.nagar.bu	𒄩𒉄𒁍
ha.zag	𒄩𒍠
ha@g	𒄫
ha@t	𒄪
ha@t@g	𒕉
hab	𒆸
haba	𒆸
habburudaₓ	𒊵
habrud	𒆢
habruda	𒆢
habruda₂	𒆡
habruda₃	𒊰
habruda₄	𒊵
habrud₂	𒆡
habrud₃	𒊰
habrud₄	𒊵
hab₂	𒇥
had	𒉺
hada₂	𒌓
had₂	𒌓
had₃	𒊷
had₄	𒆒
hahad	𒌓𒌓
hahhadₓ	𒌓𒌓
haia	𒉄
hal	𒄬
hala	𒄬
halba	𒈹𒁲
halba₂	𒈹𒁲
halba₃	𒍝𒈽
halba₄	𒇳𒄬
halba₅	𒇳𒍇
halba₆	𒈹𒁲
halbaₓ	𒍝𒈹
halbi	𒈹𒁲
halbi₂	𒈹𒁲
halbi₃	𒍝𒈽
halbi₄	𒇳𒄬
halbi₅	𒇳𒍇
halbi₆	𒈹𒁲
halbiₓ	𒈹𒁲
halbu	𒈹𒁲
halbu₂	𒈹𒁲
halbu₃	𒍝𒈽
halbu₄	𒇳𒄬
halbu₅	𒇳𒍇
halbu₆	𒈹𒁲
halib	𒅆𒆳
halpa	𒇳𒍇
halpi	𒇳𒍇
halpia	𒇳𒍇
halpiaₓ	𒇳𒄬
halpiₓ	𒇳𒄬
halubba	𒃑
halubₓ	𒓇
hal₂	𒍮
hamanzer	𒉺𒅁
hamanzerₓ	𒋠𒉺𒅁
hamanzirₓ	𒋠𒉺𒅁
hamun	𒉃
hanburuda	𒆢
haniš	𒅂
haniš₂	𒈗
haniš₃	𒉺
hanzalub	𒊮𒄀
hap	𒆸
hap₂	𒇥
har	𒄯
hara	𒄯
hara₂	𒄞
hara₃	𒈊
hara₄	𒁚
hara₅	𒁬
haraₓ	𒉸
harub	𒁬
haruba	𒁬
harubₓ	𒉷
haru₄	𒁚
har₂	𒄞
har₃	𒈊
harₓ	𒆢
has	𒋻
has₂	𒉺
hat	𒉺
hata	𒉺
haya	𒉄
haz	𒋻
hazabur	𒌑
haz₂	𒉺
haš	𒋻
hašhur	𒈢
haš₂	𒍨
haš₃	𒌓
haš₄	𒍮
haṣ	𒋻
haṣ₂	𒉺
haṭ	𒉺
ha⁺	𒄩
ha₂	𒄭𒀀
ha₃	𒌋
ha₄	𒄭
ha₅	𒌓
ha₆	𒄫
ha₇	𒂵
ha₈	𒂷𒄑
haₓ	𒉌
he	𒄭
hegal	𒂼
henbur	𒆕
henbur₂	𒊺𒆕
henburₓ	𒅆𒆕
hendur	𒉺
henzer	𒅆𒁴
henzir	𒅆𒁴
her	𒆟
heŋal	𒂼
heš	𒌓
heš₂	𒍨
heš₅	𒈂
he₂	𒃶
hi	𒄭
hi.a	𒄭𒀀
hi.gir₃	𒄭𒄊
hibira	𒀤
hibis	𒌉𒁹
hibis₂	𒀨
hibiz	𒌉𒁹
hibiz₂	𒀨
hilib	𒅆𒆳
hilibu	𒂌
hilib₂	𒉀
hir	𒆟
hirim	𒆠𒆗
hirin	𒆠𒆗
hirin₂	𒆯
hirinₓ	𒆶
hir₂	𒄯
his	𒌓
hiz	𒋻
hi×aš	𒄮
hi×aš₂	𒄯
hi×aš₂.du	𒄯𒁺
hi×aš₂.hi×aš₂	𒄯𒄯
hi×aš₂.ka×gar	𒄯𒅥
hi×aš₂.sag	𒄯𒊕
hi×bad	𒄰
hi×diš	𒄱
hi×gad	𒄲
hi×kin	𒄳
hi×maš	𒓚
hi×nun	𒄴
hi×nun.kaskal	𒄴𒆜
hi×nun.me	𒄴𒈨
hi×nun.me.u	𒄴𒈨𒌋
hi×u	𒄶
hi×še	𒄵
hiš	𒌓
hiš₂	𒍨
hiš₃	𒂟
hiš₄	𒄭𒄊
hi₂	𒃶
hiₓ	𒋟
hu	𒄷
hu.hi	𒄷𒄭
hu.kak	𒄷𒆕
hu.mi.an.im	𒄷𒈪𒀭𒅎
hu.na₂	𒄷𒈿
hu.si	𒄷𒋛
hu.še.erin₂	𒄷𒊺𒂟
hub	𒄽
hubhub	𒋄
hubhub₂	𒋅
hubud	𒄊𒋗𒅅
hubur	𒉯
huburₓ	𒁉
hub₂	𒄸
hub₂.du	𒄸𒁺
hub₂×kaskal	𒄻
hub₂×ud	𒄽
hud	𒉺
hudbu	𒉺𒆕
huduš	𒌅
hud₂	𒌓
hud₃	𒄰
hud₄	𒊷
hug	𒂠
huhud	𒌓𒌓
hul	𒅆𒌨
hula	𒅆𒌨
hula₂	𒄾
hulpad	𒅆𒌨𒊒𒃻
hulu	𒅆𒌨
huluh	𒈛
hulum	𒁧
hulum₂	𒊜
hulum₃	𒁠
hulumₓ	𒊙
hul₂	𒄾
hul₃	𒄒
hul₄	𒅆𒌪
hum	𒈝
humu	𒈝
humuh	𒇦
hun	𒂠
hunin	𒁠
hup	𒄽
hup₂	𒄸
hur	𒄯
hurim	𒈾𒊒
hurin	𒈾𒊒
hurinₓ	𒁆𒀀
hursag	𒉺𒂅
hursaŋ	𒉺𒂅
huru	𒄯
hus	𒈝
hus₂	𒋻
hutpu	𒉺𒆕
huya	𒌔
huz	𒈝
huŋ	𒂠
huš	𒄭𒄊
huša	𒄭𒄊
hušuₓ	𒄭𒄊
huš⁻	𒄭𒄊
huš₂	𒄊
hu₂	𒌅
hu₃	𒌋
hu₄	𒄯
hu₅	𒈝
huₓ	𒋛
i	𒄿
i.a	𒅀
i.lu	𒄿𒇻
i.lu₂@s.na	𒄿𒈕𒈾
i@t	𒄿
ia	𒅀
ia₁₀	𒀀
ia₂	𒐊
ia₃	𒉌
ia₄	𒉌𒌓
ia₅	𒈬
ia₇	𒋰𒋰𒀸
ia₈	𒉿
ia₉	𒀼𒋰
ib	𒅁
ibbanunna	𒌓𒄷𒄭𒉣
ibbanunnaₓ	𒌓𒄷𒄭𒉣
ibbi	𒅁
ibbi₂	𒉈
ibila	𒌉𒍑
ibila₂	𒌉𒀴
ibila₃	𒌉𒊕
ibila₄	𒌉
ibilaₓ	𒌉𒁹
ibira	𒅪
ibira₂	𒅛
ib₂	𒌈
id	𒀉
ida₂	𒀀𒇉
iddir	𒀀𒉺𒄐𒉻𒋛𒀀
idenₓ	𒂔
idi	𒃟
idigna	𒄘𒃼
idim	𒅂
idim&idim.bur	𒅃
idin	𒁁
idinₓ	𒁷
idi₂	𒀉
idi₃	𒁕
id₂	𒀀𒇉
id₃	𒇉
id₄	𒌓𒀭𒋀𒆠
id₅	𒀀
id₆	𒀀𒇉𒃲
id₇	𒀀𒇉𒁲
id₈	𒌗
idₓ	𒌓𒋀𒆠
ie	𒅀
ig	𒅅
iga	𒅅
igar	𒂍𒋞
igaₓ	𒅆
igeštu	𒅆𒁺
igi	𒅆
igi&igi.šir&šir.ud&ud	𒅉
igi.a	𒅆𒀀
igi.bi	𒅆𒁉
igi.bu	𒅆𒁍
igi.dib	𒅇
igi.dim	𒅆𒁴
igi.du	𒅆𒁺
igi.dub	𒅆𒁾
igi.erin₂	𒅆𒂟
igi.eš₂	𒅆𒂠
igi.eš₂.du	𒅆𒂠𒁺
igi.eš₂.du.erin₂	𒅆𒂠𒁺𒂟
igi.e₂	𒅆𒂍
igi.ga	𒅆𒂵
igi.gar	𒅆𒃻
igi.igi	𒅆𒅆
igi.kak	𒅆𒆕
igi.kur	𒅆𒆳
igi.kur.za	𒅆𒆳𒍝
igi.min	𒅆𒈫
igi.nagar	𒅆𒉄
igi.nagar.bu	𒅆𒉄𒁍
igi.ri	𒅈
igi.ru	𒅆𒊒
igi.tur.tur	𒅆𒌉𒌉
igi.ur	𒅆𒌨
igi.ur.ru.gar	𒅆𒌨𒊒𒃻
igi.ur@s	𒅆𒌪
igi.zi	𒅆𒍣
igi@g	𒅊
igi@g.alan	𒅊𒀩
igi@g.tak₄.alan	𒅊𒋺𒀩
igigunuₓ	𒅊
igira	𒅆𒁍
igira₂	𒆠𒊕𒊩
igiraₓ	𒆠𒊕𒊩
igiru	𒆠𒊕𒊩
igištu	𒅆𒁺
igi₂	𒅊
igi₃	𒆠𒊕
igu	𒅆
ig₂	𒂊
ig₃	𒉘
ih	𒄴
ih₂	𒀪
ii	𒅀
ik	𒅅
iku	𒃷
iku@c	𒃷
iku@c@v	𒃷
iku@t	𒃷
iku₂	𒂽
il	𒅋
ila	𒀭
ilamma	𒇌
ilar	𒊒
ila₂	𒅍
ilba	𒂷
ilba₂	𒆜𒆳
ildag	𒋥
ildag₂	𒄟
ildag₃	𒄠
ildag₄	𒃿
ildagₓ	𒀀𒄠
ildu	𒅆𒂠𒁺𒂟
ildum	𒅆𒂠𒁺𒂟
ilduma	𒅆𒂠𒁺𒂟
ilduma₂	𒅆𒉄𒁍
ilduma₃	𒉄𒁍
ildumma	𒅆𒂠𒁺𒂟
ildumma₂	𒅆𒉄𒁍
ildumma₃	𒉄𒁍
ildum₂	𒅆𒉄𒁍
ildum₃	𒉄𒁍
ildumₓ	𒉄
ildu₂	𒅆𒉄𒁍
ildu₃	𒉄𒁍
ilduₓ	𒅆𒉄
ilha	𒆜𒆳
ili	𒀭
ilimmu	𒑆
ilimmu₂	𒋰𒋰𒋰𒋰𒀸
ilimmu₃	𒑇
ilimmu₄	𒑈
ilimmuₓ	𒑉
ilimₓ	𒐎
ili₂	𒅍
ili₅	𒂖
ili₆	𒁹
ili₇	𒀭𒈨𒌍
iliₓ	𒉌
illa	𒉄
illag	𒆸
illamma	𒇌
illar	𒊒
illat	𒆜𒆳
illatu	𒆜𒆳
illil	𒂗𒆤
illil₂	𒐐
illu	𒀀𒆗
illulu	𒊒
illur	𒊒
illuru	𒊒
ilu	𒀭
ilumer	𒅎
ilumer₂	𒍂
ilumer₃	𒈜
il×gan₂@t	𒅌
ilī	𒉌𒉌
il₁₀	𒀠
il₂	𒅍
il₂.dub₂	𒅍𒂀
il₂.ma₂.dub₂	𒅍𒈣𒂀
il₂.ma₂.igi@g	𒅍𒈣𒅊
il₃	𒀭
il₄	𒁹
il₅	𒂖
il₆	𒀧
il₈	𒅌
il₉	𒇸
ilₓ	𒃸
im	𒅎
im%im	𒅐
im&im	𒅐
im.a	𒅎𒀀
im.a.a	𒅎𒀀𒀀
im.a.an	𒅎𒀀𒀭
im.dub₂	𒅎𒂀
im.dugud	𒅎𒂂
im.dun.dun₃@g@g	𒅎𒂄𒂇
im.dun3@g@g.dun	𒅎𒂇𒂄
im.gan₂.hi×nun.me.u	𒅎𒃷𒄴𒈨𒌋
im.hi×nun.me.u.gan₂	𒅎𒄴𒈨𒌋𒃷
im.im.kad₃im.kad₃a	𒅎𒀀
im.kad₃	𒅎𒆑
im.ni.ud	𒅎𒉌𒌓
im.si.a	𒅎𒋛𒀀
im.ud	𒅎𒌓
im.šita	𒅎𒋖
im.šu₂	𒅎𒋙
im@im	𒅑
imdudu	𒈲
imeriₓ	𒄊
imgaga	𒍩𒀀𒀭
imgaga₂	𒍩𒀭𒈾
imgaga₃	𒍩𒀭
imgagaₓ	𒍩𒀀
imhur₂	𒅆𒁉
imhur₃	𒅆𒂵
imhur₄	𒅆𒀀
imin	𒅓
imina	𒅓
imina₂	𒋰𒋰𒋰𒀸
imina₃	𒀼𒀼𒀸
imin₂	𒋰𒋰𒋰𒀸
imin₃	𒑁
iminₓ	𒑃
imi₂	𒂼
imma	𒆉
immal	𒉦
immal₂	𒉦
immal₃	𒃻𒋗𒂂
immalₓ	𒉣𒇬
imma₂	𒅘
imma₃	𒅊
immaₓ	𒇋
immeli	𒅘
immen	𒆉
immen₂	𒅘
immin	𒆉
immindu	𒇌
immindu₂	𒇅
imminte	𒅷
immin₂	𒅘
im×tak₄	𒅏
imŋaŋa	𒍩𒀀𒀭
imŋaŋa₂	𒍩𒀭𒈾
imŋaŋa₃	𒍩𒀭
imŋaŋaₓ	𒍩𒀀
im₂	𒁽
im₂⁻	𒁽
im₃	𒉘
im₅	𒁼
im₆	𒁺
in	𒅔
ina	𒀸
inana	𒈹
inanna	𒈹
inanna&inanna	𒈹𒈹
ina₂	𒅆
inbir	𒈓
inbir₂	𒇽
inda	𒉒
indadili	𒉔
indadilida	𒉕
indagara	𒉖
indagaraₓ	𒉔
indagra	𒉖
inda₂	𒆹𒋻
inda₃	𒃻
inda₄	𒇅
inda₅	𒇌
ingar	𒂍𒋞
ini	𒅔
inim	𒅗
inini	𒈹
ini₂	𒅆
ini₄	𒅆𒈫
inna	𒁱
innana	𒈹
innin	𒈹
inta₃	𒃻
inu₂	𒅆
inšušinak	𒈹𒂞
in₄	𒂗
in₅	𒊩𒌆
in₆	𒀸
ip	𒅁
ipig	𒋝
ip₂	𒌈
iq	𒅅
ir	𒅕
ira₂	𒀀𒅆
irbura	𒋺
irda	𒀴
ire₁₄	𒅕
irgi	𒄊𒍞
irhan	𒈲
irhandiₓ	𒅪
iri	𒌷
irib	𒀿
iribura	𒉫
irib₂	𒇗
irigal	𒀍
irigal₂	𒀕
irigal₃	𒀊
irimma	𒌿
irina	𒈸𒀀𒈾
irina₃	𒈕
irišeb	𒍁
iri₁₁	𒀕
iri₁₂	𒀊
iri₁₄	𒅕
iri₈	𒅂
irkab	𒃻𒅁
irra	𒄊
irsaŋ	𒆜
irtu	𒃮
ir₁₀	𒁺
ir₁₁	𒀵
ir₁₃	𒈁
ir₁₇	𒂇
ir₂	𒀀𒅆
ir₃	𒀴
ir₄	𒌷
ir₅	𒄯
ir₆	𒀅
ir₇	𒆜
ir₉	𒄊
irₓ	𒄌
is	𒄑
isi	𒅖
isib	𒈨
isima	𒉽𒅊
isimu	𒉽𒅊
isimud	𒉽𒅊
isimud₄	𒉽𒅊𒉣𒈨
isimu₂	𒄢
isimu₃	𒌋𒀜
isimu₄	𒉽𒅊𒉣𒈨
isim₂	𒄢
isim₃	𒌋𒀜
isin	𒉺𒊺
isina	𒉺𒊺
isin₂	𒅔
isinₓ	𒊺𒅆𒌉
isiš	𒅖
isiš₂	𒀀𒅆
isiš₃	𒀅
isi₂	𒄢
isi₃	𒌋𒀜
iski	𒂍
iskim	𒅆𒁾
isla	𒊯
isli	𒊯
isurungal	𒌓𒉣
is₂	𒅖
is₃	𒀊
is₅	𒌍
it	𒀉
ita₄	𒀭𒀀𒇉
ita₅	𒀀𒇉
itaₓ	𒌓𒀭𒋀𒆠
iti	𒌗
itid	𒌗
itid₂	𒌛
itim	𒃟
itima	𒃟
itima₂	𒌖
itimaₓ	𒂐
iti₂	𒌛
iti₃	𒆜𒌚
iti₄	𒀭𒀀𒇉
iti₅	𒀀𒇉
iti₆	𒌓𒀭𒋀𒆠
iti₇	𒌗𒀭𒋀𒆠
itiₓ	𒌓𒋀𒆠
itu	𒌗
itud	𒌗
itud₂	𒌛
